	ch11.jpg	ch12.jpg	ch13.jpg	ch14.jpg	ch15.jpg	ch21.jpg	ch22.jpg	ch23.jpg	ch24.jpg	ch25.jpg	cc11.jpg	cc12.jpg	cc13.jpg	cc14.jpg	cc21.jpg	cc22.jpg	cc23.jpg	cc24.jpg	pa11.jpg	pa12.jpg	pa13.jpg	pa14.jpg	pa21.jpg	pa22.jpg	pa23.jpg	pa24.jpg
WS_fourierErrHar_10_median	0.149196	0.142547	0.142346	0.139571	0.12809	0.142649	0.136581	0.139382	0.13542	0.139831	0.131609	0.13231	0.130563	0.136628	0.132019	0.13175	0.130974	0.131791	0.146675	0.14281	0.142729	0.138894	0.143776	0.150252	0.141675	0.14048
WS_fourierErrHar_10_skewness	2.04535	0.35429	1.54485	1.76554	0.891608	0.789642	0.924577	1.01524	0.741048	0.817517	0.939307	0.984423	0.927744	0.881729	0.785443	0.630456	0.759212	1.28095	3.60251	2.00392	0.468305	0.806035	0.798409	0.773725	3.93937	2.12543
WS_fourierErrHar_10_kurtosis	10.8374	2.94649	8.85464	9.93057	4.21557	4.39523	4.73009	5.98186	3.95657	3.93438	5.26623	4.65441	4.2664	4.09497	4.04834	3.87238	3.87013	7.36122	27.0623	9.49927	3.1379	4.29747	5.26707	4.23884	30.0821	12.9306
WS_fourierErrHar_10_IQR	0.0608412	0.0548271	0.0599976	0.0601687	0.0539023	0.056226	0.0618879	0.0567654	0.0568815	0.0577138	0.0541528	0.0563647	0.0562935	0.0575252	0.0548461	0.0537201	0.0529969	0.0552417	0.0600324	0.0557193	0.062421	0.0583135	0.0573908	0.0606582	0.0562722	0.058651
WS_fourierErrHar_11_minimum	0.0667767	0.0635557	0.0630661	0.06095	0.0528185	0.0604746	0.0584526	0.0548725	0.0561347	0.0520297	0.0507086	0.0538513	0.0576909	0.0617444	0.0574437	0.057825	0.0508929	0.0556133	0.0710341	0.0604296	0.0652335	0.0563228	0.0575911	0.0675543	0.0512648	0.0554229
WS_fourierErrHar_11_maximum	0.463566	0.283957	0.468754	0.493608	0.330688	0.360907	0.371555	0.42066	0.347823	0.317768	0.386661	0.333776	0.31843	0.333681	0.322549	0.330756	0.314356	0.428126	0.634255	0.470533	0.294547	0.33553	0.393038	0.33832	0.718976	0.482512
WS_fourierErrHar_11_std	0.0546267	0.037993	0.0477718	0.0498841	0.0405537	0.0420539	0.045413	0.0437734	0.0406492	0.0435299	0.0421906	0.0443238	0.0433454	0.0448798	0.0397866	0.0394353	0.0401631	0.04271	0.0597066	0.0571392	0.041624	0.0434904	0.0417112	0.0461462	0.0600198	0.0493138
WS_fourierErrHar_11_mean	0.153498	0.143357	0.144545	0.14595	0.134234	0.144521	0.140446	0.142353	0.139455	0.144105	0.135004	0.137023	0.135531	0.140214	0.134743	0.134782	0.135939	0.135816	0.150227	0.152522	0.144611	0.14138	0.143999	0.152425	0.147848	0.146385
WS_fourierErrHar_11_median	0.148181	0.142889	0.141753	0.139172	0.128135	0.142163	0.135873	0.13915	0.13481	0.139156	0.131098	0.131561	0.129719	0.135645	0.131659	0.131629	0.130324	0.131163	0.146226	0.143037	0.142028	0.13836	0.143501	0.150342	0.141362	0.140473
WS_fourierErrHar_11_skewness	2.03532	0.331768	1.46616	1.75631	0.881278	0.771412	0.899159	0.983817	0.69377	0.793089	0.934599	0.971748	0.904878	0.880537	0.773242	0.611725	0.745515	1.25426	3.63495	1.9658	0.431622	0.771892	0.774808	0.74228	3.97572	1.93451
WS_fourierErrHar_11_kurtosis	10.9684	2.93263	8.62277	9.96028	4.1975	4.43373	4.63533	5.93126	3.87591	3.93312	5.21394	4.60001	4.17815	4.10259	4.01919	3.8268	3.82071	7.20916	27.5557	9.49414	3.05945	4.21	5.24168	4.1893	31.9061	11.6634
WS_fourierErrHar_11_IQR	0.0611675	0.0550894	0.0601701	0.0614076	0.054071	0.0563576	0.0618948	0.0576453	0.0573721	0.0579966	0.0561398	0.0565257	0.0570284	0.0585361	0.0563082	0.0543359	0.054141	0.0560621	0.0600825	0.0564177	0.0634474	0.0574504	0.0582971	0.0621954	0.055816	0.0581814
WS_fourierErrHar_12_minimum	0.0663229	0.0624534	0.0625204	0.0605986	0.0517817	0.0592364	0.0562802	0.0536035	0.0550003	0.0509648	0.0493218	0.0533705	0.0572521	0.0569567	0.056883	0.0571857	0.0494464	0.0550309	0.0705436	0.0591057	0.0634022	0.0551078	0.0533629	0.0674872	0.051234	0.0547845
WS_fourierErrHar_12_maximum	0.465262	0.283996	0.469936	0.494999	0.331227	0.361166	0.339994	0.42075	0.348835	0.318142	0.387417	0.333866	0.318661	0.333216	0.325704	0.331118	0.315401	0.424284	0.637921	0.472166	0.294704	0.33574	0.393312	0.339828	0.718842	0.483388
WS_fourierErrHar_12_std	0.054302	0.0382379	0.0478955	0.0499796	0.0408326	0.0421632	0.0452026	0.0439754	0.0408337	0.0436395	0.0425287	0.0446914	0.043662	0.0451566	0.0400883	0.0397055	0.0403968	0.0429721	0.0600205	0.0565071	0.041941	0.0437148	0.0419521	0.0463195	0.0592048	0.0484189
WS_fourierErrHar_12_mean	0.152992	0.143089	0.143882	0.145462	0.133926	0.144088	0.139629	0.141786	0.138922	0.14333	0.134244	0.136443	0.134934	0.139531	0.13429	0.134553	0.135221	0.13535	0.149491	0.152004	0.144056	0.140763	0.143471	0.151531	0.147333	0.145904
WS_fourierErrHar_12_median	0.147843	0.142899	0.14095	0.138948	0.127528	0.141956	0.135364	0.138504	0.134376	0.138674	0.130906	0.130848	0.129112	0.134294	0.131354	0.131507	0.129945	0.130768	0.145975	0.143065	0.142111	0.138384	0.143418	0.149906	0.141213	0.140317
WS_fourierErrHar_12_skewness	2.03036	0.309054	1.43458	1.75222	0.868573	0.756837	0.825559	0.958771	0.686687	0.784426	0.927579	0.960145	0.898483	0.873622	0.760737	0.596404	0.720547	1.224	3.66585	1.96128	0.406451	0.747835	0.760971	0.734036	4.01997	1.74682
WS_fourierErrHar_12_kurtosis	11.1089	2.93204	8.55863	9.99679	4.16623	4.4461	4.27401	5.87413	3.88312	3.94536	5.19552	4.5577	4.16289	4.07989	4.01563	3.79353	3.76184	7.01685	27.8902	9.72506	3.03321	4.16761	5.24288	4.19067	33.1216	10.4535
WS_fourierErrHar_12_IQR	0.0609991	0.0552842	0.0603485	0.061522	0.0543315	0.0566285	0.0618858	0.0587669	0.0582081	0.0593454	0.056822	0.0570405	0.058061	0.0594123	0.0572578	0.0545616	0.0558269	0.0565348	0.0603631	0.0563935	0.0638519	0.0574743	0.0594565	0.0630673	0.0550451	0.0575432
WS_fourierErrHar_13_minimum	0.0653545	0.0616304	0.0575107	0.0594224	0.0515936	0.0597749	0.0555715	0.0526114	0.0541365	0.0502027	0.0482831	0.0527737	0.0563775	0.0548111	0.0566458	0.0566941	0.0491357	0.0549337	0.0704602	0.0582984	0.0601576	0.0546816	0.0525914	0.0672721	0.0513108	0.0543286
WS_fourierErrHar_13_maximum	0.464964	0.283952	0.469935	0.495912	0.332875	0.362267	0.339913	0.420704	0.348918	0.316697	0.388314	0.333958	0.318741	0.333344	0.326534	0.330912	0.314455	0.421292	0.636991	0.472016	0.294963	0.33609	0.393359	0.340439	0.71883	0.483207
WS_fourierErrHar_13_std	0.0543056	0.0384167	0.0480286	0.0501258	0.0410233	0.0422862	0.0452388	0.0441377	0.0408967	0.0436406	0.0428118	0.0449435	0.0439169	0.0454309	0.0403266	0.0398701	0.0406653	0.0431793	0.0602127	0.056098	0.0421609	0.0438955	0.0421092	0.0466461	0.0592106	0.0477269
WS_fourierErrHar_13_mean	0.152662	0.142865	0.143442	0.145107	0.133706	0.143731	0.139073	0.141359	0.138516	0.142814	0.133682	0.136064	0.134513	0.139033	0.133986	0.134396	0.134753	0.134987	0.148948	0.151677	0.14358	0.140347	0.143094	0.150744	0.147101	0.145432
WS_fourierErrHar_13_median	0.147205	0.142494	0.140835	0.138698	0.127538	0.141601	0.135037	0.138049	0.134145	0.138391	0.12986	0.13011	0.128909	0.13412	0.131282	0.131329	0.129765	0.130687	0.146023	0.141946	0.14211	0.138238	0.143507	0.149646	0.141589	0.14048
WS_fourierErrHar_13_skewness	2.02932	0.294357	1.41662	1.74547	0.859232	0.75753	0.793921	0.935341	0.677086	0.776642	0.926316	0.952972	0.880859	0.874508	0.74474	0.58407	0.710099	1.20667	3.62659	1.95322	0.388158	0.739496	0.750685	0.727509	4.02165	1.6316
WS_fourierErrHar_13_kurtosis	11.1468	2.92955	8.57053	9.99317	4.14938	4.49368	4.16741	5.83171	3.88551	3.94831	5.18072	4.53078	4.11255	4.06931	3.98979	3.7693	3.74094	6.92378	27.5137	9.82042	3.02969	4.1555	5.22504	4.18046	33.2043	9.94876
WS_fourierErrHar_13_IQR	0.0607804	0.0556024	0.0607481	0.0603455	0.0551061	0.0561402	0.062768	0.0591107	0.0585339	0.058738	0.0580432	0.057413	0.058709	0.0592523	0.0580547	0.0550415	0.0567268	0.056895	0.0603956	0.0567906	0.063924	0.0577149	0.0596478	0.0651673	0.0553806	0.0582662
WS_fourierErrHar_14_minimum	0.0654925	0.0605735	0.0571462	0.0592647	0.051291	0.0606939	0.0537552	0.0521261	0.0540738	0.0496292	0.047968	0.0518687	0.0562027	0.0509984	0.0559167	0.0566644	0.0489957	0.0534868	0.0699218	0.0580141	0.0578347	0.0539104	0.0514136	0.0671928	0.0516575	0.0547147
WS_fourierErrHar_14_maximum	0.465338	0.284001	0.470117	0.496886	0.333519	0.362522	0.339994	0.421249	0.34919	0.318432	0.388512	0.334015	0.318935	0.333629	0.326701	0.330782	0.315716	0.420851	0.63784	0.471953	0.294895	0.336423	0.393476	0.340675	0.719395	0.483569
WS_fourierErrHar_14_std	0.0543732	0.0385163	0.0480978	0.0502814	0.0411792	0.042406	0.0452725	0.044288	0.0410261	0.0437306	0.0430611	0.0451732	0.0441449	0.0456538	0.040502	0.039993	0.0408945	0.0433395	0.0603906	0.0556387	0.0423707	0.0441325	0.0422669	0.0466446	0.05896	0.0474745
WS_fourierErrHar_14_mean	0.152375	0.142682	0.143004	0.144821	0.13353	0.143493	0.13861	0.141042	0.138146	0.142345	0.13331	0.135771	0.134174	0.138747	0.13369	0.134269	0.13433	0.134701	0.148664	0.151345	0.143244	0.139999	0.142744	0.150132	0.146804	0.145118
WS_fourierErrHar_14_median	0.145892	0.142578	0.140713	0.138816	0.127888	0.141008	0.134862	0.13793	0.134077	0.137871	0.129025	0.129681	0.128632	0.133973	0.131021	0.131298	0.129464	0.130363	0.145994	0.141878	0.142162	0.137595	0.143583	0.149238	0.141783	0.140409
WS_fourierErrHar_14_skewness	2.02453	0.28416	1.40125	1.7376	0.850261	0.753763	0.773617	0.9234	0.672659	0.779404	0.916317	0.943019	0.870889	0.8664	0.732096	0.573261	0.696665	1.1854	3.61483	1.95181	0.377547	0.729846	0.739644	0.723271	4.05629	1.60487
WS_fourierErrHar_14_kurtosis	11.1518	2.93687	8.59297	9.97474	4.13621	4.52718	4.12654	5.82976	3.88868	3.97253	5.13593	4.50587	4.08686	4.05928	3.96669	3.74982	3.721	6.8403	27.4198	10.0015	3.0353	4.14124	5.2136	4.20756	33.817	9.95729
WS_fourierErrHar_14_IQR	0.0606038	0.055322	0.0610401	0.0601819	0.0550937	0.0561539	0.0631374	0.0589922	0.0586033	0.0590493	0.0583082	0.0578698	0.0589242	0.0596654	0.058413	0.0550905	0.0570241	0.0572636	0.063917	0.0570529	0.0637726	0.058484	0.0594254	0.0660826	0.0547805	0.057912
WS_fourierErrHar_15_minimum	0.0651944	0.0601193	0.0567094	0.0591558	0.0510842	0.0607991	0.0526464	0.0506703	0.0536586	0.0493514	0.0474768	0.0506172	0.0555756	0.0486482	0.0556009	0.0554078	0.0489393	0.0521115	0.0701745	0.056263	0.0570105	0.0531379	0.0508829	0.0647721	0.0515318	0.0545413
WS_fourierErrHar_15_maximum	0.465574	0.283842	0.471668	0.49692	0.334741	0.362636	0.340007	0.421098	0.349892	0.318457	0.388625	0.334037	0.318925	0.333693	0.32783	0.330731	0.316195	0.422318	0.63881	0.472167	0.295045	0.336476	0.393563	0.341803	0.719805	0.483717
WS_fourierErrHar_15_std	0.0544967	0.0386603	0.0482195	0.0504394	0.0413289	0.042507	0.045368	0.0444611	0.0411568	0.0438191	0.0432799	0.0453646	0.0443468	0.0458265	0.0407092	0.040104	0.0410951	0.0434983	0.060508	0.0550529	0.0426063	0.0442541	0.0424215	0.0467259	0.0585078	0.0470871
WS_fourierErrHar_15_mean	0.152234	0.142538	0.142737	0.144537	0.133402	0.14332	0.138284	0.140824	0.137866	0.141955	0.133055	0.13556	0.133958	0.138457	0.133497	0.134178	0.133996	0.134443	0.148306	0.151004	0.143022	0.13974	0.142514	0.149607	0.146566	0.144769
WS_fourierErrHar_15_median	0.145411	0.142419	0.140489	0.138445	0.127826	0.141083	0.134596	0.137815	0.133867	0.136233	0.129223	0.129621	0.128848	0.133065	0.131086	0.131192	0.129377	0.130243	0.145993	0.141623	0.142103	0.137804	0.143353	0.148825	0.141653	0.140409
WS_fourierErrHar_15_skewness	2.02168	0.271276	1.39605	1.73153	0.844653	0.750979	0.759455	0.906177	0.669914	0.781327	0.9073	0.933402	0.860056	0.866701	0.724269	0.563103	0.684214	1.17212	3.62161	1.94981	0.365416	0.720336	0.734443	0.722913	4.08814	1.55721
WS_fourierErrHar_15_kurtosis	11.1543	2.93506	8.60454	9.96348	4.13657	4.54504	4.09056	5.78634	3.89481	3.98112	5.08679	4.47447	4.06464	4.0581	3.95324	3.73743	3.69962	6.80756	27.4791	10.2053	3.03243	4.13749	5.19013	4.25707	34.6817	9.90043
WS_fourierErrHar_15_IQR	0.0602627	0.0559821	0.0609975	0.0603914	0.0553717	0.056401	0.0628551	0.0593307	0.0588861	0.0593643	0.0587706	0.0587143	0.0594791	0.0598566	0.0589207	0.0549914	0.0577008	0.0575176	0.0632326	0.0567338	0.064104	0.0587583	0.0600733	0.0661377	0.0545129	0.0582034
WS_fourierErrHar_16_minimum	0.0651912	0.0587879	0.0554443	0.0588996	0.0510288	0.0602226	0.051058	0.0508553	0.0533789	0.0495425	0.0464697	0.0503731	0.0543031	0.0475891	0.0556787	0.0546981	0.0482576	0.0514243	0.0694563	0.0557962	0.0564324	0.0524829	0.0504682	0.0620166	0.0508619	0.0543458
WS_fourierErrHar_16_maximum	0.465496	0.283777	0.472981	0.497052	0.335401	0.362797	0.340118	0.421583	0.350031	0.31912	0.388637	0.334033	0.318983	0.333854	0.328771	0.330741	0.31809	0.423539	0.640151	0.471937	0.295108	0.337008	0.393664	0.342209	0.719981	0.483885
WS_fourierErrHar_16_std	0.0545243	0.0387845	0.0482645	0.0505427	0.0414395	0.0425701	0.0454428	0.0445832	0.0413169	0.0439107	0.04343	0.0454932	0.0445351	0.0460087	0.040879	0.0401774	0.0413095	0.043618	0.060642	0.0548652	0.0427883	0.0444257	0.0425392	0.0469652	0.0583553	0.0468581
WS_fourierErrHar_16_mean	0.152101	0.142417	0.142495	0.14439	0.133323	0.143166	0.138065	0.140677	0.137624	0.141653	0.13288	0.135434	0.133778	0.138255	0.133362	0.134112	0.133774	0.134303	0.148129	0.150847	0.142794	0.139528	0.142352	0.149124	0.146384	0.144504
WS_fourierErrHar_16_median	0.145635	0.142451	0.140544	0.138375	0.12788	0.141292	0.134249	0.137802	0.133696	0.136056	0.129246	0.129514	0.128723	0.132217	0.131082	0.131129	0.129234	0.130295	0.145712	0.141775	0.142186	0.137696	0.142885	0.148963	0.141887	0.140407
WS_fourierErrHar_16_skewness	2.02762	0.262557	1.38755	1.72699	0.839331	0.748239	0.75341	0.901651	0.665476	0.782634	0.897142	0.924501	0.85275	0.85988	0.71382	0.555636	0.67667	1.16686	3.62377	1.94576	0.355434	0.713562	0.728	0.713848	4.10774	1.53289
WS_fourierErrHar_16_kurtosis	11.221	2.93367	8.63311	9.94346	4.13099	4.55542	4.08704	5.79609	3.88663	3.99245	5.0496	4.45456	4.05185	4.04662	3.94769	3.73174	3.70147	6.81152	27.5295	10.2611	3.0357	4.12749	5.17204	4.25071	35.0681	9.93403
WS_fourierErrHar_16_IQR	0.0602681	0.0562307	0.0608236	0.0605555	0.0555928	0.0561679	0.0631574	0.0594453	0.0589996	0.0592616	0.0594483	0.0592541	0.0597816	0.0598028	0.0591386	0.0552218	0.0581539	0.0579722	0.063536	0.056493	0.0641863	0.0588847	0.0605989	0.0654924	0.0546149	0.0584414
WS_fourierErrHar_17_minimum	0.0646986	0.0563821	0.0553623	0.0586758	0.0509143	0.0592088	0.0489622	0.0504235	0.0527634	0.0491983	0.04628	0.0499361	0.0533481	0.0471492	0.0556502	0.0544247	0.0482642	0.0509978	0.0696164	0.0555937	0.0558011	0.0514088	0.0479706	0.061297	0.0506129	0.0542564
WS_fourierErrHar_17_maximum	0.465949	0.283895	0.473468	0.497615	0.336122	0.363223	0.340176	0.421643	0.350158	0.32007	0.388771	0.334067	0.318923	0.333726	0.329932	0.330778	0.319451	0.423977	0.639946	0.472802	0.295253	0.337025	0.393799	0.342624	0.720194	0.484184
WS_fourierErrHar_17_std	0.0546333	0.0389152	0.048375	0.0506337	0.0415173	0.0426419	0.0455507	0.0446701	0.041425	0.0440654	0.0436138	0.0456283	0.0446718	0.0461686	0.0410221	0.0402236	0.0414713	0.0437559	0.0607169	0.054883	0.0429087	0.0445426	0.0426752	0.0471161	0.0583328	0.0466782
WS_fourierErrHar_17_mean	0.15201	0.142287	0.142327	0.144267	0.133267	0.143034	0.137876	0.140536	0.137478	0.141448	0.132725	0.135302	0.133611	0.138081	0.133261	0.134065	0.133611	0.134178	0.147909	0.150774	0.142631	0.139368	0.142203	0.148832	0.146313	0.144248
WS_fourierErrHar_17_median	0.145719	0.142105	0.14042	0.138532	0.127756	0.14135	0.134264	0.137833	0.133877	0.135961	0.129353	0.129559	0.128686	0.132051	0.130993	0.131134	0.129117	0.13029	0.143231	0.141828	0.142248	0.137789	0.14288	0.149201	0.141585	0.140386
WS_fourierErrHar_17_skewness	2.03318	0.255804	1.38269	1.72023	0.834325	0.746727	0.744218	0.894352	0.660075	0.780124	0.886059	0.916322	0.844253	0.853115	0.707089	0.552442	0.669327	1.15872	3.61505	1.9551	0.350314	0.707511	0.720272	0.709242	4.11299	1.51955
WS_fourierErrHar_17_kurtosis	11.2667	2.9317	8.63595	9.91715	4.12872	4.56123	4.0711	5.79265	3.8807	3.98397	5.01304	4.43318	4.03003	4.02891	3.94396	3.72791	3.69937	6.8054	27.4233	10.3443	3.03679	4.1216	5.14593	4.24516	35.1663	9.99751
WS_fourierErrHar_17_IQR	0.0607755	0.0568439	0.0611349	0.0603876	0.0556521	0.0563797	0.0625365	0.0594885	0.058738	0.059664	0.0592816	0.0593385	0.0603354	0.0601351	0.0596988	0.0555102	0.0585543	0.0580746	0.0628236	0.056749	0.0641143	0.059343	0.0607974	0.0649638	0.0544876	0.057969
WS_fourierErrHar_18_minimum	0.0625733	0.0559975	0.0533667	0.0584004	0.050676	0.0587815	0.0488657	0.0503119	0.0525792	0.0491478	0.0455955	0.0493792	0.0523726	0.0465908	0.0556877	0.0539114	0.0490741	0.0508698	0.0688716	0.0549816	0.0553094	0.0502868	0.0475477	0.0602003	0.0505461	0.0541576
WS_fourierErrHar_18_maximum	0.465969	0.283953	0.473805	0.497816	0.336226	0.363591	0.340287	0.421878	0.350215	0.320827	0.388776	0.334074	0.318938	0.333812	0.33066	0.330591	0.319326	0.425305	0.639827	0.473471	0.295279	0.337176	0.393856	0.34268	0.720108	0.484415
WS_fourierErrHar_18_std	0.0547092	0.0390301	0.0484311	0.0507286	0.0415955	0.0427196	0.0456018	0.044784	0.0415197	0.0441992	0.0437347	0.0457549	0.0447971	0.0462888	0.0411365	0.040267	0.0416335	0.0438834	0.060802	0.0548402	0.0430456	0.0446641	0.0427788	0.0473159	0.0582686	0.0466381
WS_fourierErrHar_18_mean	0.1519	0.142199	0.142172	0.144135	0.133229	0.142952	0.137695	0.140453	0.137371	0.141256	0.132603	0.135194	0.133509	0.137959	0.13319	0.134032	0.133467	0.134059	0.147738	0.150666	0.142508	0.139228	0.142111	0.1486	0.146205	0.144106
WS_fourierErrHar_18_median	0.145822	0.142452	0.140072	0.138091	0.127848	0.141134	0.134226	0.137923	0.133744	0.136144	0.129269	0.12955	0.128716	0.131803	0.131079	0.131276	0.129217	0.130122	0.142163	0.141663	0.142183	0.137591	0.142909	0.149239	0.141573	0.140376
WS_fourierErrHar_18_skewness	2.04098	0.246788	1.37831	1.71179	0.828802	0.742881	0.732929	0.888244	0.655028	0.77662	0.878931	0.908069	0.836283	0.849106	0.701539	0.54737	0.66213	1.15876	3.60186	1.96854	0.341593	0.700914	0.713056	0.700274	4.12554	1.51422
WS_fourierErrHar_18_kurtosis	11.3504	2.93037	8.6554	9.87854	4.12169	4.56955	4.05549	5.7861	3.87425	3.97506	4.98601	4.41352	4.01468	4.02199	3.94129	3.72338	3.68848	6.83279	27.2944	10.4691	3.0311	4.11166	5.12699	4.22248	35.3447	10.0312
WS_fourierErrHar_18_IQR	0.0609937	0.0569639	0.0612818	0.0611361	0.0557691	0.0567734	0.0625738	0.0595589	0.0581798	0.0600254	0.0593992	0.0595716	0.0604847	0.0603607	0.0595813	0.0550525	0.0585783	0.0584528	0.0629557	0.0569188	0.0644552	0.0596502	0.0608647	0.0658652	0.0548475	0.0569004
WS_fourierErrHar_19_minimum	0.0610461	0.0552328	0.0518016	0.0583118	0.0503178	0.0579942	0.0488106	0.0499926	0.0515877	0.0487756	0.0454806	0.0491156	0.0515547	0.0465111	0.0556991	0.0537395	0.0487445	0.050173	0.0682023	0.0548743	0.0550346	0.0501236	0.0475539	0.0590822	0.048363	0.0539934
WS_fourierErrHar_19_maximum	0.466649	0.283891	0.474346	0.498103	0.336305	0.364125	0.340195	0.422009	0.350252	0.321312	0.388808	0.334072	0.318916	0.333745	0.330746	0.330602	0.319156	0.425498	0.639731	0.473549	0.295296	0.337159	0.393914	0.34288	0.720254	0.484601
WS_fourierErrHar_19_std	0.0547656	0.0391269	0.048505	0.050798	0.0416666	0.042783	0.0456613	0.0448873	0.0415994	0.0442957	0.0438528	0.0458604	0.044894	0.0463999	0.0412343	0.040311	0.0417485	0.0439837	0.0608929	0.0547649	0.0431533	0.0447397	0.0428645	0.0474828	0.0582968	0.0465986
WS_fourierErrHar_19_mean	0.151827	0.142126	0.142067	0.144053	0.133196	0.142882	0.137581	0.140365	0.13728	0.141077	0.132511	0.135101	0.133417	0.137851	0.133136	0.133999	0.13335	0.133973	0.147588	0.150576	0.142422	0.139147	0.142031	0.148334	0.146124	0.143973
WS_fourierErrHar_19_median	0.145782	0.142481	0.139984	0.138139	0.127883	0.141158	0.134316	0.137962	0.13371	0.136147	0.129205	0.129532	0.128723	0.131687	0.131071	0.131162	0.129238	0.130161	0.142433	0.141591	0.142182	0.137649	0.142981	0.149256	0.141319	0.140283
WS_fourierErrHar_19_skewness	2.04768	0.239488	1.37397	1.70569	0.824333	0.74095	0.728006	0.883004	0.6523	0.775627	0.871343	0.901435	0.831375	0.843538	0.693722	0.543788	0.654973	1.15122	3.5878	1.97101	0.337719	0.694789	0.70874	0.695645	4.12451	1.51183
WS_fourierErrHar_19_kurtosis	11.4195	2.92778	8.65826	9.85847	4.11542	4.57493	4.05366	5.77841	3.87019	3.97254	4.96182	4.39796	4.00542	4.00944	3.93156	3.72039	3.6758	6.81085	27.1579	10.519	3.03307	4.10419	5.11718	4.2187	35.3386	10.0655
WS_fourierErrHar_19_IQR	0.0614249	0.0575261	0.0614702	0.0610346	0.0557786	0.0572013	0.062855	0.059578	0.0581506	0.0606737	0.0597691	0.059508	0.060705	0.0603563	0.0595552	0.0550816	0.0586984	0.0585528	0.0629503	0.056864	0.0645754	0.0597669	0.0607511	0.0658059	0.0548327	0.0563517
WS_fourierErrHar_20_minimum	0.0599778	0.0551149	0.0515756	0.058256	0.0495385	0.056155	0.0486648	0.0498947	0.0510176	0.0476469	0.0451792	0.0488947	0.0492326	0.0457355	0.0552215	0.0536917	0.0484933	0.0500771	0.0679361	0.0545916	0.0543729	0.0499819	0.0472949	0.0585385	0.0482932	0.0540466
WS_fourierErrHar_20_maximum	0.467158	0.283924	0.474863	0.498553	0.336298	0.363997	0.340214	0.422047	0.350313	0.321526	0.388859	0.33411	0.318919	0.333771	0.330856	0.330604	0.319391	0.426163	0.640267	0.473958	0.295345	0.337465	0.393873	0.342888	0.720288	0.484818
WS_fourierErrHar_20_std	0.0547996	0.0391691	0.0485396	0.050888	0.0417129	0.042855	0.0457214	0.0449467	0.0416841	0.0443799	0.0439554	0.0459377	0.0449811	0.0465054	0.0413135	0.0403366	0.0418356	0.0440961	0.0609782	0.0547517	0.0432344	0.0448191	0.0429488	0.0476298	0.0583016	0.0466187
WS_fourierErrHar_20_mean	0.151762	0.142103	0.141995	0.143994	0.133182	0.142824	0.13746	0.140305	0.137189	0.140974	0.132417	0.135037	0.133358	0.137753	0.133088	0.133985	0.133283	0.133891	0.147516	0.150545	0.142354	0.139052	0.141963	0.148158	0.146035	0.143925
WS_fourierErrHar_20_median	0.145819	0.142285	0.139986	0.138226	0.127794	0.14122	0.134147	0.137916	0.133769	0.136183	0.128912	0.129582	0.128536	0.131803	0.131087	0.131178	0.129332	0.130213	0.142415	0.142061	0.142098	0.137511	0.143071	0.149275	0.141278	0.140459
WS_fourierErrHar_20_skewness	2.05302	0.235472	1.37336	1.70134	0.820496	0.737219	0.723144	0.880149	0.646627	0.77116	0.864658	0.896479	0.827164	0.838026	0.686481	0.541375	0.650113	1.14491	3.58276	1.97479	0.335553	0.691033	0.704333	0.692687	4.12774	1.50849
WS_fourierErrHar_20_kurtosis	11.4738	2.92854	8.68757	9.84002	4.11034	4.57447	4.04816	5.77284	3.86061	3.96796	4.9412	4.38773	3.99988	4.00046	3.92572	3.71876	3.67006	6.80201	27.125	10.5726	3.0402	4.09828	5.09956	4.20902	35.3774	10.0762
